13413.3 1.71721e-15
13426.7 1.71725e-15
13440 1.71733e-15
13453.3 1.7174e-15
13466.7 1.71747e-15
13480 1.71753e-15
13493.3 1.71762e-15
13506.7 1.71772e-15
13520 1.71783e-15
13533.3 1.71794e-15
13546.7 1.71806e-15
13560 1.71819e-15
13573.3 1.71832e-15
13586.7 1.71845e-15
13600 1.71861e-15
13613.3 1.7188e-15
13626.7 1.71893e-15
13640 1.71913e-15
13653.3 1.7193e-15
13666.7 1.71949e-15
13680 1.71966e-15
13693.3 1.71991e-15
13706.7 1.72002e-15
13720 1.72032e-15
13733.3 1.72056e-15
13746.7 1.72078e-15
13760 1.72104e-15
13773.3 1.72131e-15
13786.7 1.72152e-15
13800 1.72182e-15
13813.3 1.7221e-15
13826.7 1.72236e-15
13840 1.72273e-15
13853.3 1.72296e-15
13866.7 1.72327e-15
13880 1.72357e-15
13893.3 1.7239e-15
13906.7 1.72425e-15
13920 1.72465e-15
13933.3 1.72494e-15
13946.7 1.72533e-15
13960 1.72566e-15
13973.3 1.72598e-15
13986.7 1.72643e-15
14000 1.72675e-15
14013.3 1.72716e-15
14026.7 1.72755e-15
14040 1.72795e-15
14053.3 1.7283e-15
14066.7 1.7288e-15
14080 1.72924e-15
14093.3 1.72966e-15
14106.7 1.73011e-15
14120 1.7306e-15
14133.3 1.73106e-15
14146.7 1.73156e-15
14160 1.73199e-15
14173.3 1.73248e-15
14186.7 1.73298e-15
14200 1.73348e-15
14213.3 1.734e-15
14226.7 1.73453e-15
14240 1.73507e-15
14253.3 1.73552e-15
14266.7 1.73614e-15
14280 1.73669e-15
14293.3 1.73722e-15
14306.7 1.73781e-15
14320 1.73838e-15
14333.3 1.73897e-15
14346.7 1.73958e-15
14360 1.74016e-15
14373.3 1.74076e-15
14386.7 1.74134e-15
14400 1.74199e-15
14413.3 1.74255e-15
14426.7 1.74327e-15
14440 1.74393e-15
14453.3 1.7446e-15
14466.7 1.74526e-15
14480 1.74596e-15
14493.3 1.74658e-15
14506.7 1.74731e-15
14520 1.74798e-15
14533.3 1.74875e-15
14546.7 1.74941e-15
14560 1.75012e-15
14573.3 1.75089e-15
14586.7 1.75159e-15
14600 1.75237e-15
14613.3 1.75309e-15
14626.7 1.75386e-15
14640 1.75462e-15
14653.3 1.7554e-15
14666.7 1.75615e-15
14680 1.757e-15
14693.3 1.75782e-15
14706.7 1.75856e-15
14720 1.75941e-15
14733.3 1.76027e-15
14746.7 1.76111e-15
14760 1.7621e-15
14773.3 1.76281e-15
14786.7 1.76369e-15
14800 1.76455e-15
14813.3 1.76543e-15
14826.7 1.7663e-15
14840 1.76722e-15
14853.3 1.76814e-15
14866.7 1.76903e-15
14880 1.76995e-15
14893.3 1.77087e-15
14906.7 1.77184e-15
14920 1.77274e-15
14933.3 1.77373e-15
14946.7 1.77469e-15
14960 1.77568e-15
14973.3 1.7767e-15
14986.7 1.77763e-15
15000 1.77866e-15
15013.3 1.77964e-15
15026.7 1.78067e-15
15040 1.7817e-15
15053.3 1.78271e-15
15066.7 1.78375e-15
15080 1.78485e-15
15093.3 1.78593e-15
15106.7 1.78694e-15
15120 1.78801e-15
15133.3 1.78912e-15
15146.7 1.7902e-15
15160 1.7913e-15
15173.3 1.79247e-15
15186.7 1.79354e-15
15200 1.79466e-15
15213.3 1.7958e-15
15226.7 1.79694e-15
15240 1.79812e-15
15253.3 1.79926e-15
15266.7 1.80046e-15
15280 1.80163e-15
15293.3 1.8028e-15
15306.7 1.80399e-15
15320 1.80524e-15
15333.3 1.80641e-15
15346.7 1.80761e-15
15360 1.80891e-15
15373.3 1.81017e-15
15386.7 1.81138e-15
15400 1.81268e-15
15413.3 1.81392e-15
15426.7 1.81526e-15
15440 1.81651e-15
15453.3 1.81781e-15
15466.7 1.81911e-15
15480 1.82044e-15
15493.3 1.82176e-15
15506.7 1.82306e-15
15520 1.82441e-15
15533.3 1.82578e-15
15546.7 1.82715e-15
15560 1.8285e-15
