Time,Population
61.83,34.4346
61.84,34.4415
61.85,34.4484
61.86,34.4553
61.87,34.4621
61.88,34.469
61.89,34.4759
61.9,34.4828
61.91,34.4897
61.92,34.4966
61.93,34.5035
61.94,34.5104
61.95,34.5173
61.96,34.5242
61.97,34.5311
61.98,34.538
61.99,34.5449
62,34.5519
62.01,34.5588
62.02,34.5657
62.03,34.5726
62.04,34.5795
62.05,34.5864
62.06,34.5933
62.07,34.6003
62.08,34.6072
62.09,34.6141
62.1,34.621
62.11,34.6279
62.12,34.6349
62.13,34.6418
62.14,34.6487
62.15,34.6557
62.16,34.6626
62.17,34.6695
62.18,34.6764
62.19,34.6834
62.2,34.6903
62.21,34.6973
62.22,34.7042
62.23,34.7111
62.24,34.7181
62.25,34.725
62.26,34.732
62.27,34.7389
62.28,34.7459
62.29,34.7528
62.3,34.7598
62.31,34.7667
62.32,34.7737
62.33,34.7806
62.34,34.7876
62.35,34.7945
62.36,34.8015
62.37,34.8085
62.38,34.8154
62.39,34.8224
62.4,34.8293
62.41,34.8363
62.42,34.8433
62.43,34.8502
62.44,34.8572
62.45,34.8642
62.46,34.8712
62.47,34.8781
62.48,34.8851
62.49,34.8921
62.5,34.8991
62.51,34.906
62.52,34.913
62.53,34.92
62.54,34.927
62.55,34.934
62.56,34.941
62.57,34.948
62.58,34.9549
62.59,34.9619
62.6,34.9689
62.61,34.9759
62.62,34.9829
62.63,34.9899
62.64,34.9969
62.65,35.0039
62.66,35.0109
62.67,35.0179
62.68,35.0249
62.69,35.0319
62.7,35.0389
62.71,35.0459
62.72,35.0529
62.73,35.06
62.74,35.067
62.75,35.074
62.76,35.081
62.77,35.088
62.78,35.095
62.79,35.102
62.8,35.1091
62.81,35.1161
62.82,35.1231
62.83,35.1301
62.84,35.1372
62.85,35.1442
62.86,35.1512
62.87,35.1583
62.88,35.1653
62.89,35.1723
62.9,35.1794
62.91,35.1864
62.92,35.1934
62.93,35.2005
62.94,35.2075
62.95,35.2145
62.96,35.2216
62.97,35.2286
62.98,35.2357
62.99,35.2427
63,35.2498
63.01,35.2568
63.02,35.2639
63.03,35.2709
63.04,35.278
63.05,35.285
63.06,35.2921
63.07,35.2992
63.08,35.3062
63.09,35.3133
63.1,35.3203
63.11,35.3274
63.12,35.3345
63.13,35.3415
63.14,35.3486
63.15,35.3557
63.16,35.3627
63.17,35.3698
63.18,35.3769
63.19,35.384
63.2,35.391
63.21,35.3981
63.22,35.4052
63.23,35.4123
63.24,35.4194
63.25,35.4264
63.26,35.4335
63.27,35.4406
63.28,35.4477
63.29,35.4548
63.3,35.4619
63.31,35.469
63.32,35.4761
63.33,35.4832
63.34,35.4903
63.35,35.4974
63.36,35.5045
63.37,35.5116
63.38,35.5187
63.39,35.5258
63.4,35.5329
63.41,35.54
63.42,35.5471
63.43,35.5542
63.44,35.5613
63.45,35.5684
63.46,35.5755
63.47,35.5827
63.48,35.5898
63.49,35.5969
63.5,35.604
63.51,35.6111
63.52,35.6182
63.53,35.6254
63.54,35.6325
63.55,35.6396
63.56,35.6468
63.57,35.6539
63.58,35.661
63.59,35.6681
63.6,35.6753
63.61,35.6824
63.62,35.6895
63.63,35.6967
63.64,35.7038
63.65,35.711
63.66,35.7181
63.67,35.7253
63.68,35.7324
63.69,35.7395
63.7,35.7467
63.71,35.7538
63.72,35.761
63.73,35.7681
63.74,35.7753
63.75,35.7825
63.76,35.7896
63.77,35.7968
63.78,35.8039
63.79,35.8111
63.8,35.8182
63.81,35.8254
63.82,35.8326
63.83,35.8397
63.84,35.8469
63.85,35.8541
63.86,35.8613
63.87,35.8684
63.88,35.8756
63.89,35.8828
63.9,35.8899
63.91,35.8971
63.92,35.9043
63.93,35.9115
63.94,35.9187
63.95,35.9259
63.96,35.933
63.97,35.9402
63.98,35.9474
63.99,35.9546
64,35.9618
64.01,35.969
64.02,35.9762
64.03,35.9834
64.04,35.9906
64.05,35.9978
64.06,36.005
64.07,36.0122
64.08,36.0194
64.09,36.0266
64.1,36.0338
64.11,36.041
64.12,36.0482
64.13,36.0554
64.14,36.0626
64.15,36.0698
64.16,36.077
64.17,36.0843
64.18,36.0915
64.19,36.0987
64.2,36.1059
64.21,36.1131
64.22,36.1204
64.23,36.1276
64.24,36.1348
64.25,36.142
64.26,36.1493
64.27,36.1565
64.28,36.1637
64.29,36.171
64.3,36.1782
64.31,36.1854
64.32,36.1927
64.33,36.1999
64.34,36.2071
64.35,36.2144
64.36,36.2216
64.37,36.2289
64.38,36.2361
64.39,36.2434
64.4,36.2506
64.41,36.2579
64.42,36.2651
64.43,36.2724
64.44,36.2796
64.45,36.2869
64.46,36.2941
64.47,36.3014
64.48,36.3087
64.49,36.3159
64.5,36.3232
64.51,36.3304
64.52,36.3377
64.53,36.345
64.54,36.3522
64.55,36.3595
64.56,36.3668
64.57,36.3741
64.58,36.3813
64.59,36.3886
64.6,36.3959
64.61,36.4032
64.62,36.4105
64.63,36.4177
64.64,36.425
64.65,36.4323
64.66,36.4396
64.67,36.4469
64.68,36.4542
64.69,36.4615
64.7,36.4687
64.71,36.476
64.72,36.4833
64.73,36.4906
64.74,36.4979
64.75,36.5052
64.76,36.5125
64.77,36.5198
64.78,36.5271
64.79,36.5344
64.8,36.5418
64.81,36.5491
64.82,36.5564
64.83,36.5637
64.84,36.571
64.85,36.5783
64.86,36.5856
64.87,36.5929
64.88,36.6003
64.89,36.6076
64.9,36.6149
64.91,36.6222
64.92,36.6295
64.93,36.6369
64.94,36.6442
64.95,36.6515
64.96,36.6589
64.97,36.6662
64.98,36.6735
64.99,36.6809
65,36.6882
65.01,36.6955
65.02,36.7029
65.03,36.7102
65.04,36.7176
65.05,36.7249
65.06,36.7322
65.07,36.7396
65.08,36.7469
65.09,36.7543
65.1,36.7616
65.11,36.769
65.12,36.7763
65.13,36.7837
65.14,36.7911
65.15,36.7984
65.16,36.8058
65.17,36.8131
65.18,36.8205
65.19,36.8279
65.2,36.8352
65.21,36.8426
65.22,36.85
65.23,36.8573
65.24,36.8647
65.25,36.8721
65.26,36.8795
65.27,36.8868
65.28,36.8942
65.29,36.9016
65.3,36.909
65.31,36.9163
65.32,36.9237
65.33,36.9311
65.34,36.9385
65.35,36.9459
65.36,36.9533
65.37,36.9607
65.38,36.9681
65.39,36.9755
65.4,36.9829
65.41,36.9902
65.42,36.9976
65.43,37.005
65.44,37.0124
65.45,37.0198
65.46,37.0273
65.47,37.0347
65.48,37.0421
65.49,37.0495
65.5,37.0569
65.51,37.0643
65.52,37.0717
65.53,37.0791
65.54,37.0865
65.55,37.094
65.56,37.1014
65.57,37.1088
65.58,37.1162
65.59,37.1236
65.6,37.1311
65.61,37.1385
65.62,37.1459
65.63,37.1533
65.64,37.1608
65.65,37.1682
65.66,37.1756
65.67,37.1831
65.68,37.1905
65.69,37.198
65.7,37.2054
65.71,37.2128
65.72,37.2203
65.73,37.2277
65.74,37.2352
65.75,37.2426
65.76,37.2501
65.77,37.2575
65.78,37.265
65.79,37.2724
65.8,37.2799
65.81,37.2873
65.82,37.2948
65.83,37.3022
65.84,37.3097
65.85,37.3172
65.86,37.3246
65.87,37.3321
65.88,37.3396
65.89,37.347
65.9,37.3545
65.91,37.362
65.92,37.3694
65.93,37.3769
65.94,37.3844
65.95,37.3919
65.96,37.3993
65.97,37.4068
65.98,37.4143
65.99,37.4218
66,37.4293
66.01,37.4368
66.02,37.4442
66.03,37.4517
66.04,37.4592
66.05,37.4667
66.06,37.4742
66.07,37.4817
66.08,37.4892
66.09,37.4967
66.1,37.5042
66.11,37.5117
66.12,37.5192
66.13,37.5267
66.14,37.5342
66.15,37.5417
66.16,37.5492
66.17,37.5567
66.18,37.5642
66.19,37.5718
66.2,37.5793
66.21,37.5868
66.22,37.5943
66.23,37.6018
66.24,37.6093
66.25,37.6169
66.26,37.6244
66.27,37.6319
66.28,37.6394
66.29,37.647
66.3,37.6545
66.31,37.662
66.32,37.6696
66.33,37.6771
66.34,37.6846
66.35,37.6922
66.36,37.6997
66.37,37.7072
66.38,37.7148
66.39,37.7223
66.4,37.7299
66.41,37.7374
66.42,37.745
66.43,37.7525
66.44,37.7601
66.45,37.7676
66.46,37.7752
66.47,37.7827
66.48,37.7903
66.49,37.7978
66.5,37.8054
66.51,37.813
66.52,37.8205
66.53,37.8281
66.54,37.8357
66.55,37.8432
66.56,37.8508
66.57,37.8584
66.58,37.8659
66.59,37.8735
66.6,37.8811
66.61,37.8887
66.62,37.8962
66.63,37.9038
66.64,37.9114
66.65,37.919
66.66,37.9266
66.67,37.9342
66.68,37.9417
66.69,37.9493
66.7,37.9569
66.71,37.9645
66.72,37.9721
66.73,37.9797
66.74,37.9873
66.75,37.9949
66.76,38.0025
66.77,38.0101
66.78,38.0177
66.79,38.0253
66.8,38.0329
66.81,38.0405
66.82,38.0481
66.83,38.0557
66.84,38.0633
66.85,38.0709
66.86,38.0786
66.87,38.0862
66.88,38.0938
66.89,38.1014
66.9,38.109
66.91,38.1167
66.92,38.1243
66.93,38.1319
66.94,38.1395
66.95,38.1472
66.96,38.1548
66.97,38.1624
66.98,38.17
66.99,38.1777
67,38.1853
67.01,38.193
67.02,38.2006
67.03,38.2082
67.04,38.2159
67.05,38.2235
67.06,38.2312
67.07,38.2388
67.08,38.2465
67.09,38.2541
67.1,38.2618
67.11,38.2694
67.12,38.2771
67.13,38.2847
67.14,38.2924
67.15,38.3
67.16,38.3077
67.17,38.3154
67.18,38.323
67.19,38.3307
67.2,38.3384
67.21,38.346
67.22,38.3537
67.23,38.3614
67.24,38.369
67.25,38.3767
67.26,38.3844
67.27,38.3921
67.28,38.3997
67.29,38.4074
67.3,38.4151
67.31,38.4228
67.32,38.4305
67.33,38.4381
67.34,38.4458
67.35,38.4535
67.36,38.4612
67.37,38.4689
67.38,38.4766
67.39,38.4843
67.4,38.492
67.41,38.4997
67.42,38.5074
67.43,38.5151
67.44,38.5228
67.45,38.5305
67.46,38.5382
67.47,38.5459
67.48,38.5536
67.49,38.5613
67.5,38.569
67.51,38.5768
67.52,38.5845
67.53,38.5922
67.54,38.5999
67.55,38.6076
67.56,38.6154
67.57,38.6231
67.58,38.6308
67.59,38.6385
67.6,38.6463
67.61,38.654
67.62,38.6617
67.63,38.6694
67.64,38.6772
67.65,38.6849
67.66,38.6927
67.67,38.7004
67.68,38.7081
67.69,38.7159
67.7,38.7236
67.71,38.7314
67.72,38.7391
67.73,38.7469
67.74,38.7546
67.75,38.7624
67.76,38.7701
67.77,38.7779
67.78,38.7856
67.79,38.7934
67.8,38.8011
67.81,38.8089
67.82,38.8167
67.83,38.8244
67.84,38.8322
67.85,38.84
67.86,38.8477
67.87,38.8555
67.88,38.8633
67.89,38.871
67.9,38.8788
67.91,38.8866
67.92,38.8944
67.93,38.9021
67.94,38.9099
67.95,38.9177
67.96,38.9255
67.97,38.9333
67.98,38.9411
67.99,38.9488
68,38.9566
68.01,38.9644
68.02,38.9722
68.03,38.98
68.04,38.9878
68.05,38.9956
68.06,39.0034
68.07,39.0112
68.08,39.019
68.09,39.0268
68.1,39.0346
68.11,39.0424
68.12,39.0502
68.13,39.058
68.14,39.0659
68.15,39.0737
68.16,39.0815
68.17,39.0893
68.18,39.0971
68.19,39.1049
68.2,39.1128
68.21,39.1206
68.22,39.1284
68.23,39.1362
68.24,39.1441
68.25,39.1519
68.26,39.1597
68.27,39.1675
68.28,39.1754
68.29,39.1832
68.3,39.1911
68.31,39.1989
68.32,39.2067
68.33,39.2146
68.34,39.2224
68.35,39.2303
68.36,39.2381
68.37,39.246
68.38,39.2538
68.39,39.2617
68.4,39.2695
68.41,39.2774
68.42,39.2852
68.43,39.2931
68.44,39.3009
68.45,39.3088
68.46,39.3167
68.47,39.3245
68.48,39.3324
68.49,39.3402
68.5,39.3481
68.51,39.356
68.52,39.3639
68.53,39.3717
68.54,39.3796
68.55,39.3875
68.56,39.3954
68.57,39.4032
68.58,39.4111
68.59,39.419
68.6,39.4269
68.61,39.4348
68.62,39.4427
68.63,39.4505
68.64,39.4584
68.65,39.4663
68.66,39.4742
68.67,39.4821
68.68,39.49
68.69,39.4979
68.7,39.5058
68.71,39.5137
68.72,39.5216
68.73,39.5295
68.74,39.5374
68.75,39.5453
68.76,39.5532
68.77,39.5611
68.78,39.5691
68.79,39.577
68.8,39.5849
68.81,39.5928
68.82,39.6007
68.83,39.6086
68.84,39.6166
68.85,39.6245
68.86,39.6324
68.87,39.6403
68.88,39.6483
68.89,39.6562
68.9,39.6641
68.91,39.6721
68.92,39.68
68.93,39.6879
68.94,39.6959
68.95,39.7038
68.96,39.7118
68.97,39.7197
68.98,39.7276
68.99,39.7356
69,39.7435
69.01,39.7515
69.02,39.7594
69.03,39.7674
69.04,39.7753
69.05,39.7833
69.06,39.7912
69.07,39.7992
69.08,39.8072
69.09,39.8151
69.1,39.8231
69.11,39.8311
69.12,39.839
69.13,39.847
69.14,39.855
69.15,39.8629
69.16,39.8709
69.17,39.8789
69.18,39.8869
69.19,39.8948
69.2,39.9028
69.21,39.9108
69.22,39.9188
69.23,39.9268
69.24,39.9347
69.25,39.9427
69.26,39.9507
69.27,39.9587
69.28,39.9667
69.29,39.9747
69.3,39.9827
69.31,39.9907
69.32,39.9987
69.33,40.0067
69.34,40.0147
69.35,40.0227
69.36,40.0307
69.37,40.0387
69.38,40.0467
69.39,40.0547
69.4,40.0627
69.41,40.0707
69.42,40.0788
69.43,40.0868
69.44,40.0948
69.45,40.1028
69.46,40.1108
69.47,40.1188
69.48,40.1269
69.49,40.1349
69.5,40.1429
69.51,40.1509
69.52,40.159
69.53,40.167
69.54,40.175
69.55,40.1831
69.56,40.1911
69.57,40.1992
69.58,40.2072
69.59,40.2152
69.6,40.2233
69.61,40.2313
69.62,40.2394
69.63,40.2474
69.64,40.2555
69.65,40.2635
69.66,40.2716
69.67,40.2796
69.68,40.2877
69.69,40.2957
69.7,40.3038
69.71,40.3119
69.72,40.3199
69.73,40.328
69.74,40.3361
69.75,40.3441
69.76,40.3522
69.77,40.3603
69.78,40.3683
69.79,40.3764
69.8,40.3845
69.81,40.3926
69.82,40.4006
69.83,40.4087
69.84,40.4168
69.85,40.4249
69.86,40.433
69.87,40.4411
69.88,40.4491
69.89,40.4572
69.9,40.4653
69.91,40.4734
69.92,40.4815
69.93,40.4896
69.94,40.4977
69.95,40.5058
69.96,40.5139
69.97,40.522
69.98,40.5301
69.99,40.5382
70,40.5463
70.01,40.5544
70.02,40.5625
70.03,40.5707
70.04,40.5788
70.05,40.5869
70.06,40.595
70.07,40.6031
70.08,40.6112
70.09,40.6194
70.1,40.6275
70.11,40.6356
70.12,40.6437
70.13,40.6519
70.14,40.66
70.15,40.6681
70.16,40.6763
70.17,40.6844
70.18,40.6925
70.19,40.7007
70.2,40.7088
70.21,40.717
70.22,40.7251
70.23,40.7332
70.24,40.7414
70.25,40.7495
70.26,40.7577
70.27,40.7658
70.28,40.774
70.29,40.7822
70.3,40.7903
70.31,40.7985
70.32,40.8066
70.33,40.8148
70.34,40.823
70.35,40.8311
70.36,40.8393
70.37,40.8474
70.38,40.8556
70.39,40.8638
70.4,40.872
70.41,40.8801
70.42,40.8883
70.43,40.8965
70.44,40.9047
70.45,40.9129
70.46,40.921
70.47,40.9292
70.48,40.9374
70.49,40.9456
70.5,40.9538
70.51,40.962
70.52,40.9702
70.53,40.9784
70.54,40.9866
70.55,40.9948
70.56,41.0029
70.57,41.0111
70.58,41.0194
70.59,41.0276
70.6,41.0358
70.61,41.044
70.62,41.0522
70.63,41.0604
70.64,41.0686
70.65,41.0768
70.66,41.085
70.67,41.0932
70.68,41.1015
70.69,41.1097
70.7,41.1179
70.71,41.1261
70.72,41.1344
70.73,41.1426
70.74,41.1508
70.75,41.159
70.76,41.1673
70.77,41.1755
70.78,41.1837
70.79,41.192
70.8,41.2002
70.81,41.2085
70.82,41.2167
70.83,41.2249
70.84,41.2332
70.85,41.2414
70.86,41.2497
70.87,41.2579
70.88,41.2662
70.89,41.2744
70.9,41.2827
70.91,41.2909
70.92,41.2992
70.93,41.3075
70.94,41.3157
70.95,41.324
70.96,41.3323
70.97,41.3405
70.98,41.3488
70.99,41.3571
71,41.3653
71.01,41.3736
71.02,41.3819
71.03,41.3902
71.04,41.3984
71.05,41.4067
71.06,41.415
71.07,41.4233
71.08,41.4316
71.09,41.4398
71.1,41.4481
71.11,41.4564
71.12,41.4647
71.13,41.473
71.14,41.4813
71.15,41.4896
71.16,41.4979
71.17,41.5062
71.18,41.5145
71.19,41.5228
71.2,41.5311
71.21,41.5394
71.22,41.5477
71.23,41.556
71.24,41.5643
71.25,41.5727
71.26,41.581
71.27,41.5893
71.28,41.5976
71.29,41.6059
71.3,41.6142
71.31,41.6226
71.32,41.6309
71.33,41.6392
71.34,41.6475
71.35,41.6559
71.36,41.6642
71.37,41.6725
71.38,41.6809
71.39,41.6892
71.4,41.6975
71.41,41.7059
71.42,41.7142
71.43,41.7226
71.44,41.7309
71.45,41.7393
71.46,41.7476
71.47,41.756
71.48,41.7643
71.49,41.7727
71.5,41.781
71.51,41.7894
71.52,41.7977
71.53,41.8061
71.54,41.8145
71.55,41.8228
71.56,41.8312
71.57,41.8395
71.58,41.8479
71.59,41.8563
71.6,41.8647
71.61,41.873
71.62,41.8814
71.63,41.8898
71.64,41.8982
71.65,41.9065
71.66,41.9149
71.67,41.9233
71.68,41.9317
71.69,41.9401
71.7,41.9485
71.71,41.9568
71.72,41.9652
71.73,41.9736
71.74,41.982
71.75,41.9904
71.76,41.9988
71.77,42.0072
71.78,42.0156
71.79,42.024
71.8,42.0324
71.81,42.0408
71.82,42.0492
71.83,42.0577
71.84,42.0661
71.85,42.0745
71.86,42.0829
71.87,42.0913
71.88,42.0997
71.89,42.1082
71.9,42.1166
71.91,42.125
71.92,42.1334
71.93,42.1418
71.94,42.1503
71.95,42.1587
71.96,42.1671
71.97,42.1756
71.98,42.184
71.99,42.1924
72,42.2009
72.01,42.2093
72.02,42.2178
72.03,42.2262
72.04,42.2347
72.05,42.2431
72.06,42.2515
72.07,42.26
72.08,42.2685
72.09,42.2769
72.1,42.2854
72.11,42.2938
72.12,42.3023
72.13,42.3107
72.14,42.3192
72.15,42.3277
72.16,42.3361
72.17,42.3446
72.18,42.3531
72.19,42.3615
72.2,42.37
72.21,42.3785
72.22,42.387
72.23,42.3954
72.24,42.4039
72.25,42.4124
72.26,42.4209
72.27,42.4294
72.28,42.4378
72.29,42.4463
72.3,42.4548
72.31,42.4633
72.32,42.4718
72.33,42.4803
72.34,42.4888
72.35,42.4973
72.36,42.5058
72.37,42.5143
72.38,42.5228
72.39,42.5313
72.4,42.5398
72.41,42.5483
72.42,42.5568
72.43,42.5653
72.44,42.5739
72.45,42.5824
72.46,42.5909
72.47,42.5994
72.48,42.6079
72.49,42.6164
72.5,42.625
72.51,42.6335
72.52,42.642
72.53,42.6505
72.54,42.6591
72.55,42.6676
72.56,42.6761
72.57,42.6847
72.58,42.6932
72.59,42.7018
72.6,42.7103
72.61,42.7188
72.62,42.7274
72.63,42.7359
72.64,42.7445
72.65,42.753
72.66,42.7616
72.67,42.7701
72.68,42.7787
72.69,42.7872
72.7,42.7958
72.71,42.8043
72.72,42.8129
72.73,42.8215
72.74,42.83
72.75,42.8386
72.76,42.8472
72.77,42.8557
72.78,42.8643
72.79,42.8729
72.8,42.8815
72.81,42.89
72.82,42.8986
72.83,42.9072
72.84,42.9158
72.85,42.9244
72.86,42.9329
72.87,42.9415
72.88,42.9501
72.89,42.9587
72.9,42.9673
72.91,42.9759
72.92,42.9845
72.93,42.9931
72.94,43.0017
72.95,43.0103
72.96,43.0189
72.97,43.0275
72.98,43.0361
72.99,43.0447
73,43.0533
73.01,43.0619
73.02,43.0705
73.03,43.0791
73.04,43.0878
73.05,43.0964
73.06,43.105
73.07,43.1136
73.08,43.1222
73.09,43.1309
73.1,43.1395
73.11,43.1481
73.12,43.1568
73.13,43.1654
73.14,43.174
73.15,43.1827
73.16,43.1913
73.17,43.1999
73.18,43.2086
73.19,43.2172
73.2,43.2259
73.21,43.2345
73.22,43.2431
73.23,43.2518
73.24,43.2604
73.25,43.2691
73.26,43.2777
73.27,43.2864
73.28,43.2951
73.29,43.3037
73.3,43.3124
73.31,43.321
73.32,43.3297
73.33,43.3384
73.34,43.347
73.35,43.3557
73.36,43.3644
73.37,43.3731
73.38,43.3817
73.39,43.3904
73.4,43.3991
73.41,43.4078
73.42,43.4164
73.43,43.4251
73.44,43.4338
73.45,43.4425
73.46,43.4512
73.47,43.4599
73.48,43.4686
73.49,43.4773
73.5,43.486
73.51,43.4947
73.52,43.5034
73.53,43.5121
73.54,43.5208
73.55,43.5295
73.56,43.5382
73.57,43.5469
73.58,43.5556
73.59,43.5643
73.6,43.573
73.61,43.5817
73.62,43.5904
73.63,43.5992
73.64,43.6079
73.65,43.6166
73.66,43.6253
73.67,43.634
73.68,43.6428
73.69,43.6515
73.7,43.6602
73.71,43.669
73.72,43.6777
73.73,43.6864
73.74,43.6952
73.75,43.7039
73.76,43.7127
73.77,43.7214
73.78,43.7301
73.79,43.7389
73.8,43.7476
73.81,43.7564
73.82,43.7651
73.83,43.7739
73.84,43.7826
73.85,43.7914
73.86,43.8002
73.87,43.8089
73.88,43.8177
73.89,43.8264
73.9,43.8352
73.91,43.844
73.92,43.8527
73.93,43.8615
73.94,43.8703
73.95,43.8791
73.96,43.8878
73.97,43.8966
73.98,43.9054
73.99,43.9142
74,43.923
74.01,43.9317
74.02,43.9405
74.03,43.9493
74.04,43.9581
74.05,43.9669
74.06,43.9757
74.07,43.9845
74.08,43.9933
74.09,44.0021
74.1,44.0109
74.11,44.0197
74.12,44.0285
74.13,44.0373
74.14,44.0461
74.15,44.0549
74.16,44.0637
74.17,44.0725
74.18,44.0813
74.19,44.0902
74.2,44.099
74.21,44.1078
74.22,44.1166
74.23,44.1254
74.24,44.1343
74.25,44.1431
74.26,44.1519
74.27,44.1608
74.28,44.1696
74.29,44.1784
74.3,44.1873
74.31,44.1961
74.32,44.2049
74.33,44.2138
74.34,44.2226
74.35,44.2315
74.36,44.2403
74.37,44.2492
74.38,44.258
74.39,44.2669
74.4,44.2757
74.41,44.2846
74.42,44.2934
74.43,44.3023
74.44,44.3111
74.45,44.32
74.46,44.3289
74.47,44.3377
74.48,44.3466
74.49,44.3555
74.5,44.3643
74.51,44.3732
74.52,44.3821
74.53,44.391
74.54,44.3998
74.55,44.4087
74.56,44.4176
74.57,44.4265
74.58,44.4354
74.59,44.4443
74.6,44.4532
74.61,44.462
74.62,44.4709
74.63,44.4798
74.64,44.4887
74.65,44.4976
74.66,44.5065
74.67,44.5154
74.68,44.5243
74.69,44.5332
74.7,44.5421
74.71,44.551
74.72,44.56
74.73,44.5689
74.74,44.5778
74.75,44.5867
74.76,44.5956
74.77,44.6045
74.78,44.6135
74.79,44.6224
74.8,44.6313
74.81,44.6402
74.82,44.6492
74.83,44.6581
74.84,44.667
74.85,44.676
74.86,44.6849
74.87,44.6938
74.88,44.7028
74.89,44.7117
74.9,44.7206
74.91,44.7296
74.92,44.7385
74.93,44.7475
74.94,44.7564
74.95,44.7654
74.96,44.7743
74.97,44.7833
74.98,44.7923
74.99,44.8012
75,44.8102
75.01,44.8191
75.02,44.8281
75.03,44.8371
75.04,44.846
75.05,44.855
75.06,44.864
75.07,44.8729
75.08,44.8819
75.09,44.8909
75.1,44.8999
75.11,44.9089
75.12,44.9178
75.13,44.9268
75.14,44.9358
75.15,44.9448
75.16,44.9538
75.17,44.9628
75.18,44.9718
75.19,44.9808
75.2,44.9898
75.21,44.9987
75.22,45.0077
75.23,45.0168
75.24,45.0258
75.25,45.0348
75.26,45.0438
75.27,45.0528
75.28,45.0618
75.29,45.0708
75.3,45.0798
75.31,45.0888
75.32,45.0978
75.33,45.1069
75.34,45.1159
75.35,45.1249
75.36,45.1339
75.37,45.143
75.38,45.152
75.39,45.161
75.4,45.1701
75.41,45.1791
75.42,45.1881
75.43,45.1972
75.44,45.2062
75.45,45.2152
75.46,45.2243
75.47,45.2333
75.48,45.2424
75.49,45.2514
75.5,45.2605
75.51,45.2695
75.52,45.2786
75.53,45.2876
75.54,45.2967
75.55,45.3058
75.56,45.3148
75.57,45.3239
75.58,45.3329
75.59,45.342
75.6,45.3511
75.61,45.3601
75.62,45.3692
75.63,45.3783
75.64,45.3874
75.65,45.3964
75.66,45.4055
75.67,45.4146
75.68,45.4237
75.69,45.4328
75.7,45.4419
75.71,45.4509
75.72,45.46
75.73,45.4691
75.74,45.4782
75.75,45.4873
75.76,45.4964
75.77,45.5055
75.78,45.5146
75.79,45.5237
75.8,45.5328
75.81,45.5419
75.82,45.551
75.83,45.5602
75.84,45.5693
75.85,45.5784
75.86,45.5875
75.87,45.5966
75.88,45.6057
75.89,45.6149
75.9,45.624
75.91,45.6331
75.92,45.6422
75.93,45.6514
75.94,45.6605
75.95,45.6696
75.96,45.6787
75.97,45.6879
75.98,45.697
75.99,45.7062
76,45.7153
76.01,45.7244
76.02,45.7336
76.03,45.7427
76.04,45.7519
76.05,45.761
76.06,45.7702
76.07,45.7793
76.08,45.7885
76.09,45.7977
76.1,45.8068
76.11,45.816
76.12,45.8251
76.13,45.8343
76.14,45.8435
76.15,45.8526
76.16,45.8618
76.17,45.871
76.18,45.8802
76.19,45.8893
76.2,45.8985
76.21,45.9077
76.22,45.9169
76.23,45.9261
76.24,45.9352
76.25,45.9444
76.26,45.9536
76.27,45.9628
76.28,45.972
76.29,45.9812
76.3,45.9904
76.31,45.9996
76.32,46.0088
76.33,46.018
76.34,46.0272
76.35,46.0364
76.36,46.0456
76.37,46.0548
76.38,46.064
76.39,46.0732
76.4,46.0825
76.41,46.0917
76.42,46.1009
76.43,46.1101
76.44,46.1193
76.45,46.1286
76.46,46.1378
76.47,46.147
76.48,46.1562
76.49,46.1655
76.5,46.1747
76.51,46.1839
76.52,46.1932
76.53,46.2024
76.54,46.2117
76.55,46.2209
76.56,46.2301
76.57,46.2394
76.58,46.2486
76.59,46.2579
76.6,46.2671
76.61,46.2764
76.62,46.2856
76.63,46.2949
76.64,46.3042
76.65,46.3134
76.66,46.3227
76.67,46.3319
76.68,46.3412
76.69,46.3505
76.7,46.3598
76.71,46.369
76.72,46.3783
76.73,46.3876
76.74,46.3969
76.75,46.4061
76.76,46.4154
76.77,46.4247
76.78,46.434
76.79,46.4433
76.8,46.4526
76.81,46.4618
76.82,46.4711
76.83,46.4804
76.84,46.4897
76.85,46.499
76.86,46.5083
76.87,46.5176
76.88,46.5269
76.89,46.5362
76.9,46.5455
76.91,46.5549
76.92,46.5642
76.93,46.5735
76.94,46.5828
76.95,46.5921
76.96,46.6014
76.97,46.6107
76.98,46.6201
76.99,46.6294
77,46.6387
77.01,46.648
77.02,46.6574
77.03,46.6667
77.04,46.676
77.05,46.6854
77.06,46.6947
77.07,46.7041
77.08,46.7134
77.09,46.7227
77.1,46.7321
77.11,46.7414
77.12,46.7508
77.13,46.7601
77.14,46.7695
77.15,46.7788
77.16,46.7882
77.17,46.7975
77.18,46.8069
77.19,46.8163
77.2,46.8256
77.21,46.835
77.22,46.8444
77.23,46.8537
77.24,46.8631
77.25,46.8725
77.26,46.8818
77.27,46.8912
77.28,46.9006
77.29,46.91
77.3,46.9194
77.31,46.9287
77.32,46.9381
77.33,46.9475
77.34,46.9569
77.35,46.9663
77.36,46.9757
77.37,46.9851
77.38,46.9945
77.39,47.0039
77.4,47.0133
77.41,47.0227
77.42,47.0321
77.43,47.0415
77.44,47.0509
77.45,47.0603
77.46,47.0697
77.47,47.0791
77.48,47.0886
77.49,47.098
77.5,47.1074
77.51,47.1168
77.52,47.1262
77.53,47.1357
77.54,47.1451
77.55,47.1545
77.56,47.164
77.57,47.1734
77.58,47.1828
